2118,swing,揺,"swing, finger, fingers, condor, claw, vulture, king, mountain"
2119,Noh chanting,謡,"noh chanting, say, words, keitai, mouth, condor, claw, vulture, king, mountain"
2121,concerning,就,"concerning, capital, tall, top hat, mouth, small, little, understandably, chihuahua with one human leg"
2123,sociable,懇,"sociable, skunk, silver, heart"
2124,groundbreaking,墾,"groundbreaking, skunk, silver, soil, dirt, ground"
2126,excuse,免,"excuse, village stocks, rabbit, bound up, human legs"
2127,elude,逸,"deviate, elude, village stocks, rabbit, bound up, human legs, road"
2128,nightfall,晩,"nightfall, sun, day, village stocks, rabbit, bound up, human legs"
2129,exertion,勉,"exertion, village stocks, rabbit, bound up, human legs, power, muscle, arnold"
2130,elephant,象,"elephant, colour, color, bound up, sow, pig"
2131,statue,像,"statue, person, elephant, colour, color, bound up, sow, pig"
2132,horse,馬,"horse, team of horses"
2133,pony,駒,"pony, team of horses, phrase, bound up, mouth"
2134,verification,験,"verification, team of horses, awl, fit, meeting, umbrella, mouth, person"
2135,equestrian,騎,"equestrian, team of horses, strange, large, St. Bernard, street, nail, spike, mouth"
2136,parking,駐,"stop-over, parking, team of horses, candlestick, lord, drop, king, jewel, ball"
2137,drive,駆,"drive, team of horses, ward, box, sheaf"
2138,station,駅,"station, team of horses, shaku-hachi, flag, stick"
2139,boisterous,騒,"boisterous, team of horses, crotch, insect"
2140,burdensome,駄,"burdensome, team of horses, plump, large, St. Bernard, drop"
2141,wonder,驚,"wonder, awe, flowers, phrase, bound up, mouth, taskmaster, team of horses"
2142,fervent,篤,"fervent, bamboo, team of horses"
2144,inflation,騰,"inflation, edam, moon, month, flesh, part of the body, quarter, team of horses"
2145,tiger,虎,"tiger, magic wand, augury, cliff, hook, diced, seven, human legs"
2146,captive,虜,"captive, tiger, male, rice field, brains, power, muscle, arnold"
2147,skin,膚,"skin, tiger, stomach, rice field, brains, moon, month, flesh, part of the body"
2148,void,虚,"void, tiger, row"
2149,frolic,戯,"frolic, void, tiger, row, fiesta"
2150,uneasiness,虞,"uneasiness, tiger, give, mouth, chair, tool"
2151,prudence,慮,"prudence, tiger, think, rice field, brains, heart"
2152,drama,劇,"drama, tiger, sow, pig, sword, sabre, saber"
2153,tyrannize,虐,"tyrannize, tiger, one, box"
2154,deer,鹿,"deer, cave, antlers, compare, spoon, sitting on the ground, spoon2, sitting on the ground2"
2156,recommend,薦,"recommend, flowers, deer, cave, antlers, slingshot, catapult, tail feathers"
2157,jubilation,慶,"jubilation, deer, cave, antlers, crown, heart, walking legs"
2158,lovely,麗,"lovely, one, ceiling, mediocre, deer, cave, antlers, compare, ceiling2, mediocre2, compare2"
2159,bear,熊,"bear, ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, oven-fire, barbecue, spoon2, sitting on the ground2"
2160,ability,能,"ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, spoon2, sitting on the ground2"
2161,attitude,態,"attitude, ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, heart, spoon2, sitting on the ground2"
2162,sign of the tiger,寅,"sign of the tiger, house, caterpillar, one, ceiling, sprout, shoot, animal legs, eight"
2163,performance,演,"performance, water, water droplets, water pistol, sign of the tiger, house, caterpillar, one, ceiling, sprout, shoot, animal legs, eight"
2164,sign of the dragon,辰,"sign of the dragon, cliff, two, hairpin, safety-pin"
2165,embarrass,辱,"embarrass, sign of the dragon, cliff, two, hairpin, safety-pin, glue"
2166,quake,震,"quake, rain, weather, sign of the dragon, cliff, two, hairpin, safety-pin"
2167,shake,振,"shake, finger, fingers, sign of the dragon, cliff, two, hairpin, safety-pin"
2168,with child,娠,"with child, woman, sign of the dragon, cliff, two, hairpin, safety-pin"
2169,lips,唇,"lips, sign of the dragon, cliff, two, hairpin, safety-pin, mouth"
2170,agriculture,農,"agriculture, bend, sign of the dragon, cliff, two, hairpin, safety-pin"
2171,concentrated,濃,"concentrated, water, water droplets, water pistol, agriculture, bend, sign of the dragon, cliff, two, hairpin, safety-pin"
2172,send off,送,"escort, send off, golden calf, horns, heavens, road"
2173,connection,関,"connection, gates, golden calf, horns, heavens"
2174,blossom,咲,"blossom, mouth, golden calf, horns, heavens"
2175,ghost,鬼,"ghost, oni, drop, brains, rice field, human legs, elbow"
2176,ugly,醜,"ugly, whiskey bottle, ghost, oni, drop, brains, rice field, human legs, elbow"
2177,soul,魂,"soul, rising cloud, two, elbow, wall, ghost, oni, drop, brains, rice field, human legs, elbow, elbow2"
2178,witch,魔,"witch, hemp, cliff, grove, tree, wood, ghost, oni, drop, brains, rice field, human legs, elbow, tree2, wood2"
2179,fascination,魅,"fascination, ghost, oni, drop, brains, rice field, human legs, elbow, not yet, one, tree, wood"
2180,clod,塊,"clod, soil, dirt, ground, ghost, oni, drop, brains, rice field, human legs, elbow"
2181,attack,襲,"attack, old dragon, vase, stand up, moon, month, flesh, part of the body, slingshot, catapult, snake, self, three, cloth, clothes, clothing, garment, dragon*"
2182,upbraid,嚇,"menacing, upbraid, mouth, incandescent, red, red2"
2183,majestic plural,朕,"majestic plural, moon, month, flesh, part of the body, golden calf, horns, heavens"
2184,atmosphere,雰,"atmosphere, rain, weather, part"
2185,item,箇,"item, bamboo, harden, pent in, old, tombstone, gravestone, church, ten, needle, mouth"
2186,tempering,錬,"tempering, metal, gold, east, tree, wood, sun, day"
2187,abide by,遵,"abide by, revered, Mother Teresa, chieftain, Molotov cocktail, animal horns, whiskey bottle, glue, road"
2188,quit,罷,"quit, eye, cross-eyed, net, ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, spoon2, sitting on the ground2"
2189,barracks,屯,"barracks, earthworm, drop, shovel, fishhook"
2190,moreover,且,"moreover, shelf, my bookshelves"
2191,seaweed,藻,"seaweed, flowers, water, water droplets, water pistol, furniture, goods, mouth, tree, wood, mouth3"
2192,slave,隷,"slave, samurai, altar, show, two, small, sieve, rake, grains of rice"
2193,healing,癒,"healing, sickness, hospital, in the nick of time, meeting of butchers, moon, month, flesh, part of the body, sword, sabre, saber, heart"
2196,cinnabar,丹,"rust colored, cinnabar, ship´s funnel"
2195,lagoon,潟,"lagoon, water, water droplets, water pistol, mortar, tail feathers"
2197,sign of the cow,丑,"sign of the cow, dagger, two"
2199,sign of the hare,卯,"sign of the hare, blown eggs"
2200,sign of the snake,巳,"sign of the snake, mosaic with bit missing"
1606,crystal,璃,"crystal, king, jewel, ball, sheik, top hat, villain, sheaf, shovel, belt, elbow"
1091,myself,俺,"myself, person, dachshund, large, St. Bernard, eel, sun, day"
1531,mortar,臼,"mortar, back to back staples"
1532,break,毀,"break, mortar, soil, dirt, ground, cruise missile, missile, wind, crotch"
268,spinal column,脊,"spinal column, I Ching, Master Po, umbrella, moon, month, flesh, part of the body"
2194,imperial seal,璽,"imperial seal, let it be, noren, one, ceiling, eight, towel, stitching, patchwork quilt, jewel, earring"
458,bewitched,妖,"bewitched, woman, sapling"
459,irrigate,沃,"irrigate, water, water droplets, water pistol, sapling"
983,training,稽,"training, wheat, cereal, understandably, chihuahua with one human leg, delicious, spoon, sitting on the ground, sun, day"
791,grab,采,"grab, claw, vulture, tree, wood"
1215,chop off,斬,"chop off, executioner, car, axe"
432,towel,巾,towel
1699,trifle,僅,"trifle, person, cabbage, flowers, mouth, grow up"
1025,partner,侶,"partner, person, spine, mouth, drop, mouth, mouth2"
1040,performing artist,伎,"performing artist, person, branch, ten, needle, crotch"
2036,nifty,凄,"nifty, ice, wife, ten, needle, rake, woman"
808,metallurgy,冶,"metallurgy, ice, pedestal, elbow, mouth"
1601,moment,刹,"moment, sheaf, tree, wood, sword, sabre, saber"
1227,peel off,剥・剝,"peel off, dustpan, broom, grains of rice, sword, sabre, saber"
478,aroma,匂,"aroma, bound up, spoon, sitting on the ground"
800,hooked,勾,"flexed, bound up, elbow"
54,derision,嘲,"derision, mouth, morning , mist, ten, needle, early, sun, day, moon, month, flesh, part of the body, ten2, needle2"
628,windpipe,咽,"windpipe, mouth, cause, pent in, large, St. Bernard"
1768,throat,喉,"throat, mouth, marquis, person, key, dart, drop, heavens"
1706,saliva,唾,"saliva, mouth, droop, drop, silage, one, floor"
108,curse,呪,"curse, mouth, elder brother, teenager, mouth, human legs, mouth2"
57,pop song,唄,"pop song, mouth, shellfish, clam, oyster, eye, animal legs, eight"
477,scold,叱,"scold, mouth, diced, seven, spoon, sitting on the ground"
596,piled high,堆,"piled high, soil, dirt, ground, turkey"
166,inlay,填・塡,"stuff up, soil, dirt, ground, true, truth, ten, needle, eye, tool, one, animal legs, eight"
123,jealous,妬,"jealous, woman, stone, rock"
1820,envy,嫉,"envy, woman, rapidly, sickness, hospital, dart, drop, heavens"
1646,block up,塞,"block up, Baba Yaga’s hut, house, celery, animal legs, soil, dirt, ground"
1134,buttocks,尻,"buttocks, flag, nine, baseball"
841,bluffs,崖,"bluffs, mountain, cliff, ivy, square jewel, soil, dirt, ground, soil2, dirt2, ground2"
1322,more and more,弥,"more and more, bow, hammock, reclining, lying down, small, little"
1310,shove,挨,"shove, finger, fingers, elbow, dart, drop, heavens"
1716,wrench,捻,"wrenching, finger, fingers, wish, wishbone, now, clock, heart"
695,wipe,拭,"wipe, finger, fingers, style, arrow, craft"
1374,nab,捉,"nab, finger, fingers, leg, mouth, mend"
713,imminent,拶,"imminent, finger, fingers, stream, flood, evening"
728,make headway,捗,"make headway, finger, fingers, walk, stop, footprint, few"
681,yearn,憧,"yearn, Freud, state of mind, juvenile, vase, stand up, computer"
1510,bubble up,湧,"bubble up, water, water droplets, water pistol, courageous, courage, chop-seal, hanko, male, rice field, brains, power, muscle, arnold"
151,grains of sand,沙,"grains of sand, water, water droplets, water pistol, few"
788,lewd,淫,"lewd, water, water droplets, water pistol, claw, vulture, porter, drop, samurai"
1518,widespread,氾,"widespread, water, water droplets, water pistol, fingerprint"
1324,drowning,溺,"drowning, water, water droplets, water pistol, weak, bow, ice, bow2, ice2"
149,cleanse,汰,"cleanse, water, water droplets, water pistol, plump, large, St. Bernard, drop"
1911,defile,潰,"defile, water, water droplets, water pistol, precious, Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight"
147,pan-,汎,"pan-, water, water droplets, water pistol, mediocre, wind, drop"
1367,cauldron,釜,"cauldron, father, metal, gold"
1917,aim at,狙,"aim at, pack of wild dogs, shelf, my bookshelves"
986,numb,萎,"numb, flowers, committee, wheat, cereal, woman"
1119,cover over,蔽,"cover over, flowers, shredder, small, little, belt, taskmaster"
647,wick,芯,"wick, flowers, heart"
1565,indigo,藍,"indigo, flowers, oversee, retainer, slave, reclining, lying down, one, floor, dish"
240,bullying,苛,"bullying, flowers, can, mouth, street, street, nail, spike"
1561,lid,蓋,"lid, flowers, gone, soil, dirt, ground, elbow, dish"
392,revile,蔑,"revile, flowers, eye, cross-eyed, net, march"
492,kudzu,葛,"kudzu, flowers, mexican bandit, muchacho, siesta, sun, day, aroma, bound up, spoon, sitting on the ground"
1496,modest,遜,"modest, grandchild, child, lineage, drop, thread, spiderman, road"
1394,chink,隙,"chink, pinnacle, parthenon, acropolis, small, little, sun, day, small2, little, 2"
797,unclear,曖,"equivocal, sun, love, birdhouse, birdcage, claw, vulture, crown, love birds, heart, walking legs"
231,obscure,昧,"obscure, sun, not yet, one, tree, wood"
278,effulgent,旺,"effulgent, sun, day, king, jewel, ball"
916,kidney,腎,"kidney, loincloth, retainer, slave, crotch, moon, month, flesh, part of the body"
764,thigh,股,"thigh, moon, month, flesh, part of the body, cruise missile, missile, wind, crotch"
655,cowardice,臆,"cowardice, moon, month, flesh, part of the body, idea, sound, vase, stand up, sun, day, heart"
1002,knee,膝,"knee, moon, month, flesh, part of the body, tree, wood, umbrella, grains of rice"
46,elbow,肘,"elbow, moon, month, flesh, part of the body, glue"
141,gland,腺,"gland, moon, month, flesh, part of the body, spring, white, dove, water"
1807,tumor,腫,"tumour, moon, month, flesh, part of the body, heavy, thousand, ri, computer"
1113,dining tray,膳,"dining tray, moon, month, flesh, part of the body, virtuous, sheep, horns, mouth"
2034,pillow,枕,"pillow, tree, wood, garter, crown, human legs"
218,chair,椅,"chair, tree, wood, strange, large, St. Bernard, street, nail, spike, mouth"
441,persimmon,柿,"persimmon, tree, wood, market, top hat, towel"
956,girder,桁,"girder, tree, wood, going"
751,spiny,梗,"spiny, tree, wood, grow late, Ameratasu, one, ceiling, sun, tucked under the arm"
597,sweet oak,椎,"sweet oak, tree, wood, turkey"
1968,palisade,柵,"palisade, tree, wood, tome"
310,roast,煎,"roast, in front, horns, butcher, moon, month, flesh, part of the body, sword, sabre, saber, oven-fire, barbecue"
1528,marine blue,瑠,"marine blue, king, jewel, ball, detain, receipt, dagger, sword, rice field, brains"
1865,speckled,斑,"speckled, king, jewel, ball, sentence, plaid, kilt, Billy Connolly, king2, jewel2, ball2"
731,tinker with,弄,"tinker with, king, jewel, ball, two hands"
276,toy,玩,"toy, king, jewel, ball, beginning, two, human legs"
2069,apprehensive,畏,"apprehensive, rice field, brains, hairpin, safety-pin"
1818,lose weight,痩,"lose weight, sickness, hospital, Buddha’s hand, monkey, sun, day, stick, crotch"
1822,scar,痕,"scar, sickness, hospital, silver"
1843,obvious,瞭,"obvious, eye, pup tent, large, St. Bernard, sun, day, small, little"
2045,eyebrow,眉,"eyebrow, flag, stick, eye"
1420,cavern,窟,"cavern, hole, house, human legs, yield, flag, exit"
1145,hem,裾,"hem, cloak, reside, flag, old, tombstone, gravestone, church, ten, needle, mouth"
1022,basket,篭・籠,"cage, bamboo, dragon, vase, stand up, eel, sun, day"
1348,chopsticks,箸,"chopsticks, bamboo, someone, puppet, sooty, old man, sun, day"
1439,come apart at the seams,綻,"come apart at the seams, thread, spiderman, determine, determined, house, mend"
2015,gunwale,舷,"gunwale, boat, mysterious, top hat, cocoon"
1684,bee,蜂,"bee, insect, Segway, Macbeth, walking legs, bushes"
2143,insult,罵,"insult, eye, cross-eyed, net, team of horses"
1938,accept humbly,戴,"accept humbly, Thanksgiving, harvest festival, ten, needle, fiesta, uncommon, rice field, brains, strung together, salad, animal legs, eight"
994,riddle,謎,"riddle, say, words, keitai, mouth, astray, rice, road"
598,who,誰,"who?, who, say, words, keitai, mouth, turkey"
495,visit a shrine,詣,"visit a shrine, say, words, keitai, mouth, delicious, spoon, sitting on the ground, sun, day"
467,renunciation,諦,"give up, say, words, keitai, mouth, sovereign, vase, stand up, apron, crown, towel"
360,elucidate,詮,"elucidate, say, words, keitai, mouth, whole, umbrella, king, jewel, ball"
2125,countenance,貌,"countenance, skunk, badger, white, dove, human legs"
60,post a bill,貼,"affix, shellfish, clam, oyster, eye, animal legs, eight, fortune-telling, magic wand, augury, mouth"
313,graft,賂,"graft, shellfish, clam, oyster, eye, animal legs, eight, each, walking legs, mouth"
2122,kick,蹴,"kick, wooden leg, mouth, stop, footprint, concerning, capital, tall, top hat, mouth, small, little, understandably, chihuahua with one human leg, mouth2"
1537,hooch,酎,"hooch, whiskey bottle, glue"
1677,awakening,醒,"awakening, whiskey bottle, star, sun, day, life, This is Your Life, cell, drop, grow up"
2040,noodles,麺,"noodles, barley, grow up, walking legs, mask, hundred, one, ceiling, drop, pent in, eye"
1388,pot,鍋,"pot, metal, gold, jawbone, joint, hood, mouth"
418,key,鍵,"key, metal, gold, build, brush, stretch"
1748,pitch dark,闇,"pitch dark, gates, sound, vase, stand up, sun, day"
1610,immediate,頓,"immediate, earthworm, drop, shovel, fishhook, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
479,about that time,頃,"about that time, spoon, sitting on the ground, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1358,cheek,頬・頰,"cheek, scissors, husband, horns, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1333,chin,顎,"chin, mousetrap, mouth, one, ceiling, snare, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight, mouth2, one2"
1588,feed,餌,"feed, eat, food, umbrella, good, halo, drop, silver, ear"
1590,mochi,餅,"mochi, eat, food, umbrella, good, halo, drop, silver, puzzle, horns, two hands"
2155,foot of a mountain,麓,"foot of a mountain, grove, tree, wood, deer, cave, antlers, compare, spoon, sitting on the ground, spoon2, sitting on the ground2"
322,Hades,冥,"hades, crown, sun, day, six"
1101,sprain,挫,"sprain, finger, fingers, sitting in meditation, assembly line, person, soil, dirt, ground, person2"
2111,go upstream,遡,"go upstream, first day of the month, mountain goat, horns, mountain, moon, month, flesh, part of the body, road"
1608,bracing,爽,"bracing, large, St. Bernard, sheaf, sheaf4"
930,uprising,勃,"erection, bishop, cross, ten, needle, crown, child, power, muscle, arnold"
1641,remains,骸,"remains, skeleton, joint, moon, month, flesh, part of the body, sign of the hog, acorn, top hat"
385,relatives,戚,"relatives, half-uncle, above, small, little, parade"
1947,donburi,丼,"domburi, well, drop"
1483,capital suburbs,畿,"capital suburbs, cocoon, rice field, brains, fiesta, cocoon2"
1290,fist,拳,"fist, quarter, hand"
1360,large hill,阜,"large hill, maestro, ten, needle"
1992,interrogative,那,"interrogative, sword, dagger, two, city walls"
1011,stationery,箋・䇳,"stationery, bamboo, float, fiesta, float*, fiesta2"
1237,glossary,彙,"glossary, broken broom, mutual, crown, fruit, rice field, brains, tree, wood, broom*"
129,sniff,嗅,
308,metaphor,喩・喻,
363,obituary,訃,
485,block letters,楷,
486,orderliness,諧,
623,weld,錮,
641,selfish,恣,
680,disquieting,惧,
682,hanker,憬,
696,yank,拉,
1054,arrogance,傲,
1382,trail,踪,
1437,fine,緻,
1617,holed gem,璧,
1624,clasp,摯,
1713,covet,貪,
1736,shudder,慄,
1798,bitter,辣,
1817,carbuncle,瘍,
1979,suckle,哺,
2120,gloom,鬱,
2198,humiliate,羞,
